5.9 ,The Ascent,7.3,317,    7.3/10  
5.10 ,Rapture,7.3,320,    7.3/10  
5.11 ,The Darkness and the Light,7,321,    7.0/10  
5.12 ,The Begotten,7.6,319,    7.6/10  
5.13 ,For the Uniform,7.7,345,    7.7/10  
5.14 ,In Purgatory's Shadow,8.5,388,    8.5/10  
5.15 ,By Inferno's Light,8.5,386,    8.5/10  
5.16 ,"Doctor Bashir, I Presume?",7.7,343,    7.7/10  
5.17 ,A Simple Investigation,6.5,312,    6.5/10  
5.18 ,Business as Usual,7.2,317,    7.2/10  
5.19 ,Ties of Blood and Water,7.1,309,    7.1/10  
5.20 ,Ferengi Love Songs,6.5,314,    6.5/10  
5.21 ,Soldiers of the Empire,7.5,328,    7.5/10  
5.22 ,Children of Time,7.8,368,    7.8/10  
5.23 ,Blaze of Glory,7.6,308,    7.6/10  
5.24 ,Empok Nor,7.6,340,    7.6/10  
5.25 ,In the Cards,7.8,339,    7.8/10  
5.26 ,Call to Arms,8.6,409,    8.6/10  
6.1 ,A Time to Stand,8.3,367,    8.3/10  
6.2 ,Rocks and Shoals,8.5,384,    8.5/10  
6.3 ,Sons and Daughters,6.9,326,    6.9/10  
6.4 ,Behind the Lines,7.9,326,    7.9/10  
6.5 ,Favor the Bold,8.3,354,    8.3/10  
6.6 ,Sacrifice of Angels,8.4,415,    8.4/10  
6.7 ,You Are Cordially Invited...,7.3,339,    7.3/10  
6.8 ,Resurrection,5.9,313,    5.9/10  
6.9 ,Statistical Probabilities,7.6,341,    7.6/10  
6.10 ,The Magnificent Ferengi,7.9,374,    7.9/10  
6.11 ,Waltz,7.6,333,    7.6/10  
6.12 ,Who Mourns for Morn?,7.5,341,    7.5/10  
6.13 ,Far Beyond the Stars,8.6,658,    8.6/10  
6.14 ,One Little Ship,7.5,347,    7.5/10  
6.15 ,Honor Among Thieves,7.3,337,    7.3/10  
6.16 ,Change of Heart,6.9,318,    6.9/10  
6.17 ,Wrongs Darker Than Death or Night,6.8,315,    6.8/10  
6.18 ,Inquisition,8,349,    8.0/10  
6.19 ,In the Pale Moonlight,8.8,774,    8.8/10  
6.20 ,His Way,7.4,360,    7.4/10  
6.21 ,The Reckoning,7.2,308,    7.2/10  
6.22 ,Valiant,7,345,    7.0/10  
6.23 ,Profit and Lace,5.9,341,    5.9/10  
6.24 ,Time's Orphan,6.3,318,    6.3/10  
6.25 ,The Sound of Her Voice,7.4,327,    7.4/10  
6.26 ,Tears of the Prophets,8.1,333,    8.1/10  
7.1 ,Image in the Sand,7.5,336,    7.5/10  
7.2 ,Shadows and Symbols,7.8,336,    7.8/10  
7.3 ,Afterimage,7.1,308,    7.1/10  
7.4 ,Take Me Out to the Holosuite,7.5,370,    7.5/10  
7.5 ,Chrysalis,7.1,333,    7.1/10  
7.6 ,"Treachery, Faith, and the Great River",8.1,325,    8.1/10  
7.7 ,Once More Unto the Breach,7.5,322,    7.5/10  
7.8 ,The Siege of AR-558,8.5,416,    8.5/10  
7.9 ,Covenant,6.6,298,    6.6/10  
7.10 ,It's Only a Paper Moon,7.8,352,    7.8/10  
7.11 ,Prodigal Daughter,6.3,296,    6.3/10  
7.12 ,The Emperor's New Cloak,6.4,300,    6.4/10  
7.13 ,Field of Fire,6.7,305,    6.7/10  
7.14 ,Chimera,7,288,    7.0/10  
7.15 ,"Badda-Bing, Badda-Bang",7.6,362,    7.6/10  
7.16 ,Inter Arma Enim Silent Leges,8.1,346,    8.1/10  
7.17 ,Penumbra,7.5,284,    7.5/10  
7.18 ,'Til Death Do Us Part,7.5,280,    7.5/10  
7.19 ,Strange Bedfellows,7.8,295,    7.8/10  
7.20 ,The Changing Face of Evil,8.3,317,    8.3/10  
7.21 ,When It Rains...,8,296,    8.0/10  
7.22 ,Tacking Into the Wind,8.5,319,    8.5/10  
7.23 ,Extreme Measures,7.2,304,    7.2/10  
7.24 ,The Dogs of War,8.1,324,    8.1/10  
7.25 ,What You Leave Behind,8.3,527,    8.3/10  
